user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
1626,"433,462,75,669,123,377,898,231,901,389","33,126,163,126,36,155,39,128,127,39",540
5296,"433,462,802,740,291,804,754,214,361,260","33,126,127,36,21,148,155,127,155,163",187
5411,"462,237,727,336,602,550,902,140,89,645","126,267,126,176,176,21,117,176,42,154",131
5435,"462,25,802,365,804,727,231,519,473,202","126,148,127,42,148,126,128,148,148,153",153
1852,"87,706,297,439,679,281,222,673,328,383","153,146,195,153,153,155,153,154,39,189",68
6033,"433,25,507,462,910,75,734,146,884,439","33,148,126,126,127,163,137,137,44,153",661
5928,"462,802,764,727,913,645,676,83,383,227","126,127,155,126,219,154,155,126,189,219",68
2745,"433,25,462,764,87,284,159,626,195,802","33,148,126,155,153,165,36,164,156,127",344
1869,"433,25,87,8,764,75,926,59,758,389","33,148,153,163,155,163,155,164,189,39",311
5560,"433,462,800,237,195,885,123,802,215,59","33,126,156,267,156,39,36,127,44,164",616
3957,"764,87,8,461,260,754,676,314,911,46","155,153,163,155,163,155,155,155,154,156",75
4169,"462,146,237,507,802,669,217,123,734,523","126,137,267,126,127,126,36,36,137,21",291
4662,"25,764,8,787,75,59,676,804,338,554","148,155,163,148,163,164,155,148,148,165",232
1708,"237,884,800,401,172,631,904,158,632,649","267,44,156,174,44,44,156,156,169,173",77
5614,"433,25,507,764,146,926,462,898,3,800","33,148,126,155,137,155,126,39,155,156",496
5454,"433,462,25,600,284,626,75,706,727,507","33,126,148,56,165,164,163,146,126,126",312
1052,"462,195,802,676,291,214,363,764,159,911","126,156,127,155,21,127,128,155,36,154",203
4723,"433,462,800,87,434,231,389,195,284,911","33,126,156,153,129,128,39,156,165,154",498
1000,"462,507,231,764,873,758,804,691,683,806","126,126,128,155,42,189,148,153,127,128",166
3421,"146,25,237,507,734,898,764,8,669,762","137,148,267,126,137,39,155,163,126,267",366
436,"462,75,284,87,600,802,679,363,101,881","126,163,165,153,56,127,153,128,163,3",219
1771,"146,25,800,195,764,705,550,904,461,221","137,148,156,156,155,44,21,156,155,60",382
4882,"433,462,800,195,727,885,655,916,461,389","33,126,156,156,126,39,156,117,155,39",282
1525,"433,25,462,146,734,926,284,800,712,237","33,148,126,137,137,155,165,156,44,267",600
1386,"764,461,389,885,740,655,754,185,260,45","155,155,39,39,36,156,155,154,163,155",195
5013,"764,8,389,676,461,297,421,46,587,276","155,163,39,155,155,195,195,156,3,155",98
2629,"433,764,8,59,626,421,926,881,859,676","33,155,163,164,164,195,155,3,33,155",209
855,"387,146,377,910,843,618,697,375,884,774","60,137,155,127,181,44,60,54,44,172",334
827,"387,221,734,697,712,647,63,541,151,591","60,60,137,60,44,60,63,269,217,60,63,63",85
70,"146,377,899,237,221,910,316,706,615,25","137,155,169,267,60,127,60,63,146,148,148",300
1440,"433,462,146,75,507,59,802,806,434,926","33,126,137,163,126,164,127,128,129,155",409
3698,"87,706,123,187,217,652,326,679,898,232","153,146,36,33,36,155,146,153,39,267",87
3553,"462,25,146,800,87,507,75,734,669,898","126,148,137,156,153,126,163,137,126,39",458
3854,"146,800,237,195,507,764,645,898,284,8","137,156,267,156,126,155,154,39,165,163",544
5332,"507,365,802,669,83,758,342,881,214,89","126,42,127,126,126,189,163,3,127,42",56
1481,"25,764,787,75,523,732,626,754,506,473","148,155,148,163,21,156,164,155,148,148",202
184,"433,25,507,462,910,146,898,523,3,764","33,148,126,126,127,137,39,21,155,155",645
1025,"433,25,507,764,8,146,365,123,237,926","33,148,126,155,163,137,42,36,267,155",535
4869,"433,25,507,87,365,600,913,706,669,465","33,148,126,153,42,56,219,146,126,114",287
4422,"433,462,885,231,727,202,389,873,764,758","33,126,39,128,126,153,39,42,155,189",374
6024,"25,764,461,754,676,473,804,276,911,464","148,155,155,155,155,148,148,155,154,148",62
2083,"462,25,507,804,806,669,727,519,365,260","126,148,126,148,128,126,126,148,42,163",127
2738,"75,284,626,758,101,202,519,805,522,629","163,165,164,189,163,153,148,164,148,148",78
3884,"25,75,284,787,758,154,59,804,464,0","148,163,165,148,189,164,164,148,148,189",64
2916,"462,231,434,600,523,365,645,873,123,683","126,128,129,56,21,42,154,42,36,127",212
2100,"146,25,800,237,284,195,676,523,461,898","137,148,156,267,165,156,155,21,155,39",371
5686,"618,901,626,59,75,870,780,338,513,197","44,127,164,164,163,130,128,148,148,148",50
3159,"433,25,462,87,787,898,123,554,333,217","33,148,126,153,148,39,36,165,163,36",363
4023,"433,25,764,123,195,389,787,101,885,626","33,148,155,36,156,39,148,163,39,164",305
2557,"146,237,507,231,434,600,913,873,106,838","137,267,126,128,129,56,219,42,128,127",157
2034,"433,462,75,764,898,740,361,802,195,645","33,126,163,155,39,36,155,127,156,154",485
1554,"433,462,800,25,87,434,600,732,764,284","33,126,156,148,153,129,56,156,155,165",612
5830,"462,764,25,284,59,596,734,101,727,804","126,155,148,165,164,3,137,163,126,148",221
3938,"387,25,462,764,8,87,712,275,676,697","60,148,126,155,163,153,44,56,155,60",688
3695,"462,146,884,377,237,221,434,636,669,155","126,137,44,155,267,60,129,56,126,284",295
5077,"433,764,676,655,361,550,389,184,346,185","33,155,155,156,155,21,39,36,148,154",162
1116,"800,507,75,758,284,101,123,363,669,291","156,126,163,189,165,163,36,128,126,21",288
481,"433,462,550,195,75,89,231,316,523,911","33,126,21,156,163,42,128,60,63,21,154",463
1102,"764,8,758,787,554,676,276,911,629,805","155,163,189,148,165,155,155,154,148,164",140
3315,"433,800,146,195,237,221,87,284,758,461","33,156,137,156,267,60,153,165,189,155",541
1572,"507,75,802,676,804,231,669,89,506,873","126,163,127,155,148,128,126,42,148,42",131
1295,"433,462,195,676,885,231,202,911,276,758","33,126,156,155,39,128,153,154,155,189",219
5632,"25,87,626,59,669,365,706,222,101,804","148,153,164,164,126,42,146,153,163,148",53
4430,"618,284,626,75,101,696,647,675,627,519","44,165,164,163,163,164,60,63,165,148,148",80
74,"316,215,363,366,273,254,308,756,822,135","60,63,44,128,164,61,164,60,63,58,61,44",68
5410,"800,507,669,645,523,3,838,281,836,439","156,126,126,154,21,155,127,155,39,153",124
1001,"433,462,146,237,231,195,221,727,782,913","33,126,137,267,128,156,60,126,117,219",501
5576,"25,237,75,764,787,461,59,754,615,523","148,267,163,155,148,155,164,155,148,21",246
431,"87,284,626,75,696,202,473,464,503,691","153,165,164,163,164,153,148,148,153,153",80
1951,"910,221,647,334,245,316,273,232,308,756","127,60,60,63,129,217,60,63,61,267,60,63,58",101
5225,"800,758,587,158,342,185,941,40,45,831","156,189,3,156,163,154,154,3,155,155",68
5807,"433,800,284,59,507,75,885,389,911,655","33,156,165,164,126,163,39,39,154,156",299
2742,"764,389,758,885,645,281,342,806,406,118","155,39,189,39,154,155,163,128,127,114",78
966,"433,25,764,195,669,645,683,434,626,75","33,148,155,156,126,154,127,129,164,163",510
1234,"433,25,462,75,926,59,732,740,800,804","33,148,126,163,155,164,156,36,156,148",255
1244,"462,75,764,802,185,626,276,214,754,616","126,163,155,127,154,164,155,127,155,163",184
4318,"146,377,221,697,618,375,899,631,681,591","137,155,60,60,44,54,169,44,125,63",282
4238,"462,764,25,195,550,600,123,787,758,904","126,155,148,156,21,56,36,148,189,156",521
4163,"433,25,764,146,734,669,231,389,519,727","33,148,155,137,137,126,128,39,148,126",584
5437,"462,237,75,802,626,214,519,727,679,101","126,267,163,127,164,127,148,126,153,163",70
3693,"433,462,75,507,800,764,3,284,669,519","33,126,163,126,156,155,155,165,126,148",463
3719,"507,231,316,155,913,434,354,412,308,636","126,128,60,63,284,219,129,202,284,60,63,56",190
1088,"800,195,284,59,758,75,926,676,338,792","156,156,165,164,189,163,155,155,148,129",250
1674,"433,462,146,780,237,195,221,334,618,275","33,126,137,128,267,156,60,129,44,56",640
4699,"25,87,8,758,59,202,706,346,615,101","148,153,163,189,164,153,146,148,148,163",135
5001,"462,25,800,237,8,712,913,158,554,802","126,148,156,267,163,44,219,156,165,127",196
4328,"433,462,800,195,727,600,764,461,217,214","33,126,156,156,126,56,155,155,36,127",278
4816,"387,25,884,221,237,706,669,389,101,705","60,148,44,60,267,146,126,39,163,44",550
3461,"462,146,800,237,195,669,507,550,231,412","126,137,156,267,156,126,126,21,128,284",300
4352,"433,25,507,462,87,75,434,8,758,159","33,148,126,126,153,163,129,163,189,36",535
1793,"421,297,342,0,670,934,858,451,533,249","195,195,163,189,195,21,21,163,39,195",54
3263,"800,195,550,158,904,185,497,275,159,123","156,156,21,156,156,154,128,56,36,36",227
5833,"462,25,87,75,284,727,764,464,679,182","126,148,153,163,165,126,155,148,153,153",259
5588,"433,462,800,237,25,284,195,764,676,276","33,126,156,267,148,165,156,155,155,155",399
456,"387,237,146,884,910,221,697,128,426,68","60,267,137,44,127,60,60,175,175,189",273
4536,"758,712,135,721,0,125,342,828,616,731","189,44,44,219,189,54,163,189,163,219",50
5529,"433,462,800,146,195,231,727,885,202,782","33,126,156,137,156,128,126,39,153,117",506
2677,"387,25,433,910,146,884,669,705,231,101","60,148,33,127,137,44,126,44,128,163",796
3486,"433,462,800,146,87,334,75,903,776,732","33,126,156,137,153,129,163,129,267,156",702
796,"387,433,462,764,697,146,884,669,8,705","60,33,126,155,60,137,44,126,163,44",635
2551,"25,87,800,284,764,195,676,615,926,679","148,153,156,165,155,156,155,148,155,153",312
5561,"462,764,316,237,8,550,734,936,802,155","126,155,60,63,267,163,21,137,163,164,127,284",509
2950,"802,645,913,281,214,89,528,227,76,27","127,154,219,155,127,42,127,219,36,175",50
422,"25,764,75,758,284,519,911,87,626,285","148,155,163,189,165,148,154,153,164,148",150
5273,"433,25,507,462,59,389,787,802,800,101","33,148,126,126,164,39,148,127,156,163",349
2917,"433,25,507,764,146,926,237,462,365,758","33,148,126,155,137,155,267,126,42,189",519
2572,"462,764,231,800,734,802,276,941,645,421","126,155,128,156,137,127,155,154,154,195",275
4,"462,800,195,802,926,734,523,461,227,214","126,156,156,127,155,137,21,155,219,127",226
1984,"519,421,655,407,587,346,338,197,513,103","148,195,156,175,3,148,148,148,148,156",63
4277,"462,146,237,231,764,195,727,155,297,291","126,137,267,128,155,156,126,284,195,21",563
444,"433,146,195,237,885,389,231,25,75,169","33,137,156,267,39,39,128,148,163,164",526
4779,"237,762,275,354,801,552,194,487,125,459","267,267,56,202,267,63,137,138,54,267",52
6036,"433,25,507,462,146,732,217,158,655,787","33,148,126,126,137,156,36,156,156,148",493
3466,"433,764,195,461,389,732,926,361,278,276","33,155,156,155,39,156,155,155,155,155",121
5157,"25,75,626,464,787,473,101,154,0,629","148,163,164,148,148,148,163,164,189,148",85
2078,"433,462,75,507,669,195,217,123,913,284","33,126,163,126,126,156,36,36,219,165",516
2135,"433,462,237,507,903,158,124,123,792,727","33,126,267,126,129,156,117,36,129,126",335
564,"433,462,25,195,284,804,676,338,802,123","33,126,148,156,165,148,155,148,127,36",312
4165,"146,25,884,705,734,626,464,284,519,275","137,148,44,44,137,164,148,165,148,56",232
2781,"462,764,146,25,284,507,734,898,75,676","126,155,137,148,165,126,137,39,163,155",555
1503,"433,462,146,25,221,195,334,75,615,202","33,126,137,148,60,156,129,163,148,153",553
1857,"433,195,800,550,676,911,291,389,945,831","33,156,156,21,155,154,21,39,156,155",191
251,"433,462,800,146,237,195,507,802,185,898","33,126,156,137,267,156,126,127,154,39",397
404,"462,237,507,284,434,600,365,787,706,159","126,267,126,165,129,56,42,148,146,36",337
435,"764,8,461,276,676,291,50,485,554,788","155,163,155,155,155,21,154,189,165,155",85
3095,"25,764,885,758,461,626,87,59,101,624","148,155,39,189,155,164,153,164,163,148",260
3043,"433,25,600,284,87,787,75,804,202,465","33,148,56,165,153,148,163,148,153,114",284
2961,"387,25,146,87,462,334,800,59,221,237","60,148,137,153,126,129,156,164,60,267",678
4478,"433,462,195,231,885,389,434,600,215,158","33,126,156,128,39,39,129,56,44,156",226
4760,"645,421,439,587,281,670,3,941,934,673","154,195,153,3,155,195,155,154,21,154",82
5378,"462,25,146,800,237,195,758,764,669,734","126,148,137,156,267,156,189,155,126,137",447
4051,"433,25,507,462,87,669,802,550,291,217","33,148,126,126,153,126,127,21,21,36",233
5992,"433,195,284,87,297,158,519,75,346,410","33,156,165,153,195,156,148,163,148,148",183
2627,"433,632,600,676,195,389,275,185,182,434","33,169,56,155,156,39,56,154,153,129",689
2468,"462,25,231,519,669,806,75,626,507,675","126,148,128,148,126,128,163,164,126,165",164
4410,"764,75,676,87,626,519,732,59,8,804","155,163,155,153,164,148,156,164,163,148",183
377,"462,25,802,804,727,214,670,421,83,758","126,148,127,148,126,127,195,195,126,189",58
1930,"433,462,75,669,734,123,389,898,523,655","33,126,163,126,137,36,39,39,21,156",471
4366,"462,237,507,802,669,873,683,217,523,727","126,267,126,127,126,42,127,36,21,126",243
2436,"433,377,195,618,676,284,885,276,334,911","33,155,156,44,155,165,39,155,129,154",300
1361,"433,25,507,237,365,787,600,87,550,615","33,148,126,267,42,148,56,153,21,148",300
3318,"433,25,462,75,59,800,764,787,802,732","33,148,126,163,164,156,155,148,127,156",255
322,"433,800,25,87,758,75,732,804,885,158","33,156,148,153,189,163,156,148,39,156",183
4609,"433,25,764,462,195,758,284,626,676,101","33,148,155,126,156,189,165,164,155,163",340
4214,"433,800,195,676,911,885,59,389,101,655","33,156,156,155,154,39,164,39,163,156",179
3478,"461,732,185,45,2,941,372,3,655,945","155,156,154,155,3,156,154,155,155,156,156",69
3440,"25,764,284,75,804,732,519,202,758,673","148,155,165,163,148,156,148,153,189,154",172
4492,"433,25,507,75,146,734,898,231,669,333","33,148,126,163,137,137,39,128,126,163",531
2147,"25,800,764,787,195,461,904,158,421,941","148,156,155,148,156,155,156,156,195,154",167
5058,"758,787,202,629,615,92,165,342,0,326","189,148,153,148,148,148,164,163,189,146",69
2802,"433,75,284,87,434,231,669,389,787,584","33,163,165,153,129,128,126,39,148,117",184
4858,"433,462,25,87,600,727,615,913,676,885","33,126,148,153,56,126,148,219,155,39",594
3561,"433,462,800,237,507,389,873,185,434,600","33,126,156,267,126,39,42,154,129,56",264
1123,"387,433,195,284,87,465,275,202,792,804","60,33,156,165,153,114,56,153,129,148",535
3221,"433,800,231,732,465,158,8,389,655,645","33,156,128,156,114,156,163,39,156,154",198
3494,"25,758,519,87,284,464,165,473,696,289","148,189,148,153,165,148,164,148,164,146",93
124,"75,676,461,185,284,63,732,421,45,197","163,155,155,154,165,269,156,195,155,148",189
1041,"387,433,462,237,195,885,87,146,221,776","60,33,126,267,156,39,153,137,60,267",669
1500,"433,462,800,25,284,804,59,754,758,764","33,126,156,148,165,148,164,155,189,155",255
2899,"462,25,507,802,804,365,806,669,231,89","126,148,126,127,148,42,128,126,128,42",86
5153,"433,123,389,758,485,421,3,217,911,159","33,36,39,189,189,195,155,36,154,36",150
987,"462,764,146,87,434,377,843,507,195,600","126,155,137,153,129,155,181,126,156,56",690
432,"433,25,507,75,146,59,762,389,676,669","33,148,126,163,137,164,267,39,155,126",507
1396,"146,764,676,375,758,488,903,792,691,326","137,155,155,54,189,129,129,129,153,146",89
3208,"433,462,146,195,231,727,519,389,885,528","33,126,137,156,128,126,148,39,39,127",264
1162,"433,25,462,75,800,913,284,154,8,87","33,148,126,163,156,219,165,164,163,153",459
970,"433,462,25,195,284,804,202,676,727,885","33,126,148,156,165,148,153,155,126,39",394
6147,"433,462,800,237,146,804,727,913,3,217","33,126,156,267,137,148,126,219,155,36",576
923,"387,237,146,884,734,231,712,762,375,155","60,267,137,44,137,128,44,267,54,284",223
2035,"462,25,237,507,75,732,804,8,655,195","126,148,267,126,163,156,148,163,156,156",459
1709,"433,25,507,764,146,926,780,365,237,645","33,148,126,155,137,155,128,42,267,154",682
5599,"800,195,645,123,732,740,158,281,45,655","156,156,154,36,156,36,156,155,155,156",195
5372,"507,434,231,365,600,683,82,497,106,550","126,129,128,42,56,127,195,128,128,21",112
1620,"433,462,25,237,507,87,804,600,913,59","33,126,148,267,126,153,148,56,219,164",312
3972,"387,146,884,377,316,462,221,334,231,806","60,137,44,155,60,63,126,60,129,128,128",271
1165,"433,462,802,461,389,655,916,291,727,740","33,126,127,155,39,156,117,21,126,36",154
1289,"433,25,507,75,59,926,550,123,669,754","33,148,126,163,164,155,21,36,126,155",416
1085,"25,231,434,600,669,75,421,550,363,159","148,128,129,56,126,163,195,21,128,36",198
870,"433,462,800,195,237,434,389,655,155,727","33,126,156,156,267,129,39,156,284,126",427
4376,"433,25,237,550,802,740,804,913,155,898","33,148,267,21,127,36,148,219,284,39",233
1519,"25,764,75,284,195,787,59,758,626,804","148,155,163,165,156,148,164,189,164,148",151
2870,"146,884,231,910,334,221,697,652,232,631","137,44,128,127,129,60,60,155,267,44",127
4088,"462,764,146,25,195,904,507,461,123,158","126,155,137,148,156,156,126,155,36,156",479
2910,"146,237,734,600,231,155,412,636,434,358","137,267,137,56,128,284,284,56,129,60",172
5465,"387,433,237,123,669,389,602,507,910,926","60,33,267,36,126,39,176,126,127,155",510
5126,"433,462,600,764,195,25,800,507,758,87","33,126,56,155,156,148,156,126,189,153",498
510,"462,75,802,626,727,389,101,8,214,740","126,163,127,164,126,39,163,163,127,36",121
2475,"25,800,764,284,59,75,676,804,645,519","148,156,155,165,164,163,155,148,154,148",221
4201,"433,885,758,185,342,740,118,45,38,3","33,39,189,154,163,36,114,155,114,155",63
4394,"433,297,184,38,740,118,119,82,370,808","33,195,36,114,36,114,36,195,195,39",50
464,"433,462,146,195,727,804,231,365,600,155","33,126,137,156,126,148,128,42,56,284",608
5505,"25,800,764,676,195,804,361,506,926,904","148,156,155,155,156,148,155,148,155,156",112
4617,"802,676,913,727,439,645,214,83,89,673","127,155,219,126,153,154,127,126,42,154",68
2607,"25,764,758,473,464,881,836,506,449,911","148,155,189,148,148,3,39,148,165,154",61
1304,"87,284,626,679,624,101,464,787,696,222","153,165,164,153,148,163,148,148,164,153",78
6045,"462,146,237,231,727,913,507,734,523,528","126,137,267,128,126,219,126,137,21,127",246
4325,"433,25,507,462,75,146,237,550,195,284","33,148,126,126,163,137,267,21,156,165",571
1516,"462,800,75,195,284,412,519,434,159,182","126,156,163,156,165,284,148,129,36,153",389
1728,"433,462,800,195,284,158,727,389,732,615","33,126,156,156,165,156,126,39,156,148",374
58,"87,284,519,758,881,59,706,202,222,696","153,165,148,189,3,164,146,153,153,164",92
733,"645,732,281,904,158,934,439,138,587,76","154,156,155,156,156,21,153,195,3,36",75
4052,"146,377,910,507,25,899,237,231,123,793","137,155,127,126,148,169,267,128,36,176",445
2211,"387,25,146,377,507,462,75,59,354,221","60,148,137,155,126,126,163,164,202,60",717
1839,"433,764,75,195,800,926,182,123,260,0","33,155,163,156,156,155,153,36,163,189",317
4661,"433,764,231,389,676,683,870,184,363,421","33,155,128,39,155,127,130,36,128,195",141
1755,"910,284,884,434,626,75,913,202,787,155","127,165,44,129,164,163,219,153,148,284",239
4484,"25,87,8,764,284,626,461,101,754,732","148,153,163,155,165,164,155,163,155,156",242
1999,"433,462,25,231,284,389,101,885,87,465","33,126,148,128,165,39,163,39,153,114",257
2618,"433,800,237,25,146,884,712,804,913,227","33,156,267,148,137,44,44,148,219,219",586
1478,"462,802,764,727,214,676,185,3,497,45","126,127,155,126,127,155,154,155,128,155",55
4641,"512,854,911,544,315,45,185,652,50,372","169,176,154,174,173,155,154,155,154,155",57
4940,"433,800,237,25,600,354,316,676,507,802","33,156,267,148,56,202,60,63,155,126,127",601
1404,"462,25,146,507,75,734,87,898,354,804","126,148,137,126,163,137,153,39,202,148",433
2835,"377,910,507,780,669,231,802,316,482,275","155,127,126,128,126,128,127,60,63,164,56",334
2187,"25,764,8,787,284,626,75,758,473,281","148,155,163,148,165,164,163,189,148,155",236
1823,"433,462,800,146,25,237,195,87,804,712","33,126,156,137,148,267,156,153,148,44",612
1373,"462,25,146,800,237,804,732,123,764,523","126,148,137,156,267,148,156,36,155,21",469
4157,"462,764,231,885,727,214,291,82,177,297","126,155,128,39,126,127,21,195,156,195",162
1198,"433,764,237,8,75,284,231,806,683,758","33,155,267,163,163,165,128,128,127,189",222
2963,"550,123,159,902,645,465,217,835,97,124","21,36,36,117,154,114,36,39,39,117",65
2795,"433,25,600,676,195,284,804,913,679,59","33,148,56,155,156,165,148,219,153,164",510
4307,"519,732,676,655,361,911,939,103,457,451","148,156,155,156,155,154,3,156,156,163",107
2,"433,507,237,669,434,550,600,365,87,159","33,126,267,126,129,21,56,42,153,36",240
2960,"25,231,473,806,506,488,679,554,596,464","148,128,148,128,148,129,153,165,3,148",85
208,"800,764,8,284,59,75,787,732,338,461","156,155,163,165,164,163,148,156,148,155",265
5933,"433,800,87,434,600,626,284,195,159,124","33,156,153,129,56,164,165,156,36,117",448
1949,"231,123,898,45,496,217,465,885,519,941","128,36,39,155,114,36,114,39,148,154",70
1778,"433,800,237,25,600,195,275,676,758,434","33,156,267,148,56,156,56,155,189,129",563
265,"433,764,123,800,195,732,158,740,217,691","33,155,36,156,156,156,156,36,36,153",239
3602,"75,626,519,881,333,346,59,675,805,629","163,164,148,3,163,148,164,165,164,148",50
5051,"462,764,195,676,389,727,859,926,123,297","126,155,156,155,39,126,33,155,36,195",265
1557,"284,519,59,513,626,101,197,629,338,19","165,148,164,148,164,163,148,148,148,3",54
1467,"800,75,885,8,389,158,740,421,670,38","156,163,39,163,39,156,36,195,195,114",67
5513,"433,462,123,195,926,727,363,159,550,902","33,126,36,156,155,126,128,36,21,117",192
4793,"387,433,462,237,910,146,780,901,884,898","60,33,126,267,127,137,128,127,44,39",667
2785,"195,764,389,911,8,885,276,260,461,655","156,155,39,154,163,39,155,163,155,156",204
6123,"462,884,802,365,363,550,214,434,690,681","126,44,127,42,128,21,127,129,219,125",112
4764,"507,734,669,762,155,363,434,158,904,281","126,137,126,267,284,128,129,156,156,155",153
737,"462,25,802,804,727,615,231,806,260,473","126,148,127,148,126,148,128,128,163,148",140
1986,"800,758,881,934,449,904,19,943,0,849","156,189,3,21,165,156,3,3,189,3,156",55
5650,"146,215,275,712,762,63,894,582,801,552","137,44,56,44,267,269,300,63,267,63",116
2949,"433,25,764,146,734,669,195,237,231,155","33,148,155,137,137,126,156,267,128,284",600
346,"25,195,8,787,754,615,885,473,461,464","148,156,163,148,155,148,39,148,155,148",85
5003,"75,59,626,101,284,0,19,65,675,290","163,164,164,163,165,189,3,163,165,3",50
4964,"462,764,146,25,8,712,237,734,389,676","126,155,137,148,163,44,267,137,39,155",416
1077,"462,800,802,764,655,231,434,669,523,3","126,156,127,155,156,128,129,126,21,155",290
4827,"433,25,507,462,75,87,669,195,59,291","33,148,126,126,163,153,126,156,164,21",412
1788,"618,75,426,619,647,901,336,512,8,68","44,163,175,176,60,63,127,176,169,163,189",187
3462,"433,25,462,75,237,195,284,800,333,8","33,148,126,163,267,156,165,156,163,163",539
2744,"146,25,884,910,758,334,804,762,363,342","137,148,44,127,189,129,148,267,128,163",186
3548,"462,645,727,89,439,673,907,913,83,105","126,154,126,42,153,154,219,219,126,284",50
3694,"462,802,727,655,885,214,916,89,587,83","126,127,126,156,39,127,117,42,3,126",75
3148,"75,647,59,260,338,284,176,873,410,19","163,60,63,164,163,148,165,63,42,148,3",122
2830,"25,764,626,911,787,519,804,285,503,101","148,155,164,154,148,148,148,148,153,163",124
1028,"462,237,507,434,365,706,669,123,898,159","126,267,126,129,42,146,126,36,39,36",222
3665,"146,195,734,507,669,401,123,75,898,45","137,156,137,126,126,174,36,163,39,155",420
4784,"433,25,237,284,8,87,764,523,655,913","33,148,267,165,163,153,155,21,156,219",371
3894,"87,647,706,439,679,63,222,534,673,328","153,60,63,146,153,153,269,153,267,154,39",65
1053,"146,25,800,764,550,195,754,926,916,523","137,148,156,155,21,156,155,155,117,21",303
2322,"387,433,462,237,75,669,87,787,898,389","60,33,126,267,163,126,153,148,39,39",693
4450,"387,936,727,454,697,316,412,806,215,802","60,163,164,126,165,60,60,63,284,128,44,127",243
4134,"433,462,800,195,645,421,740,802,926,158","33,126,156,156,154,195,36,127,155,156",192
3495,"507,87,375,512,870,679,774,487,712,194","126,153,54,169,130,153,172,138,44,137",97
199,"433,462,800,237,25,780,618,8,275,600","33,126,156,267,148,128,44,163,56,56",604
2877,"433,800,195,764,645,361,389,655,185,629","33,156,156,155,154,155,39,156,154,148",186
4154,"462,507,802,669,231,365,727,214,873,683","126,126,127,126,128,42,126,127,42,127",50
6109,"433,462,800,195,231,461,389,727,732,600","33,126,156,156,128,155,39,126,156,56",299
1126,"25,764,910,787,732,712,334,804,670,754","148,155,127,148,156,44,129,148,195,155",165
102,"462,802,764,316,727,215,903,214,834,439","126,127,155,60,63,126,44,129,127,36,153",118
391,"462,237,802,669,365,83,63,267,762,89","126,267,127,126,42,126,269,269,267,42",60
4160,"377,901,780,645,281,523,439,600,383,76","155,127,128,154,155,21,153,56,189,36",57
248,"433,25,462,764,146,926,734,913,758,800","33,148,126,155,137,155,137,219,189,156",612
3343,"387,550,632,401,797,649,544,564,504,595","60,21,169,174,174,173,174,114,181,60",54
2521,"462,507,802,669,804,764,365,363,421,881","126,126,127,126,148,155,42,128,195,3",133
4142,"433,462,800,780,195,377,507,618,8,645","33,126,156,128,156,155,126,44,163,154",464
3517,"462,804,758,754,89,202,676,529,873,506","126,148,189,155,42,153,155,155,42,148",131
3289,"462,237,600,276,802,461,762,363,636,776","126,267,56,155,127,155,267,128,56,267",98
2571,"433,462,764,75,926,740,676,802,284,101","33,126,155,163,155,36,155,127,165,163",429
5968,"25,764,550,802,727,676,342,421,83,873","148,155,21,127,126,155,163,195,126,42",113
1006,"800,764,8,461,732,676,554,361,45,276","156,155,163,155,156,155,165,155,155,155",108
2264,"936,697,275,705,354,595,398,591,888,286","163,164,60,56,44,202,60,270,63,163,60",68
2067,"462,195,284,237,550,758,75,89,8,926","126,156,165,267,21,189,163,42,163,155",369
4017,"433,462,146,600,764,195,734,911,389,284","33,126,137,56,155,156,137,154,39,165",519
5757,"237,764,87,618,776,901,377,911,459,461","267,155,153,44,267,127,155,154,267,155",271
5739,"462,507,123,669,802,488,898,185,214,159","126,126,36,126,127,129,39,154,127,36",72
4762,"433,25,462,75,926,764,787,802,804,696","33,148,126,163,155,155,148,127,148,164",270
5349,"910,507,221,365,550,363,334,618,482,564","127,126,60,42,21,128,129,44,164,114",97
2315,"462,221,802,316,898,727,645,84,782,564","126,60,127,60,63,39,126,154,128,117,114",202
4296,"25,764,75,676,732,284,926,655,59,696","148,155,163,155,156,165,155,156,164,164",196
4610,"25,800,764,284,59,600,787,758,434,754","148,156,155,165,164,56,148,189,129,155",288
767,"433,800,237,25,146,600,284,507,59,758","33,156,267,148,137,56,165,126,164,189",582
4720,"433,462,800,195,237,221,884,434,124,903","33,126,156,156,267,60,44,129,117,129",577
3625,"387,25,221,884,647,284,519,75,734,686","60,148,60,44,60,63,165,148,163,137,36",286
4698,"433,462,800,237,25,146,221,275,676,8","33,126,156,267,148,137,60,56,155,163",553
2774,"462,25,764,727,804,421,873,676,473,285","126,148,155,126,148,195,42,155,148,148",121
3485,"377,910,221,901,439,281,780,523,198,51","155,127,60,127,153,155,128,21,148,117",69
3499,"764,231,461,676,911,276,806,683,596,50","155,128,155,155,154,155,128,127,3,154",77
35,"433,910,462,669,146,507,237,8,764,3","33,127,126,126,137,126,267,163,155,155",620
2148,"433,25,462,764,146,926,734,87,898,231","33,148,126,155,137,155,137,153,39,128",520
4567,"802,727,56,363,679,281,873,673,89,535","127,126,128,128,153,155,42,154,42,164",69
3158,"884,734,631,655,691,903,361,732,534,326","44,137,44,156,153,129,155,156,267,146",115
3325,"433,25,75,284,195,8,626,787,291,758","33,148,163,165,156,163,164,148,21,189",308
822,"462,237,75,87,434,626,421,727,782,898","126,267,163,153,129,164,195,126,117,39",321
