user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
5296,"716,513,88,83,819,816,790,118,596,650","117,148,164,126,3,164,148,114,3,155",187
5411,"193,563,56,140,443,6,852,602,300,34","21,154,128,176,176,148,156,176,153,156",131
5435,"819,298,449,116,836,525,56,547,319,736","3,126,165,128,39,3,128,155,195,155",153
1852,"716,193,26,300,794,283,658,880,706,834","117,21,153,153,39,3,195,146,146,36",68
6033,"69,795,716,255,51,898,513,66,83,449","3,156,117,36,117,39,148,129,126,165",661
5928,"193,83,520,76,736,300,264,704,676,484","21,126,127,36,155,153,220,220,155,127",68
2745,"69,255,898,513,626,88,193,819,83,844","3,36,39,148,164,164,21,3,126,21",344
1869,"69,255,513,193,88,449,819,475,26,333","3,36,148,21,164,165,3,148,153,163",311
5560,"69,795,716,51,898,193,66,576,449,412","3,156,117,117,39,21,129,63,165,284",616
3957,"88,650,547,754,129,238,880,177,706,676","164,155,155,155,165,155,146,156,146,155",75
4169,"898,193,277,298,83,412,770,56,116,540","39,21,220,126,126,284,129,128,128,54",291
4662,"69,255,626,88,819,502,816,642,836,525","3,36,164,164,3,36,164,195,39,3",232
1708,"796,795,521,649,401,220,544,681,671,309","181,156,174,173,174,181,174,125,174,170",77
5614,"69,795,716,255,66,83,449,412,475,26","3,156,117,36,129,126,165,284,148,153",496
5454,"716,255,66,819,844,277,83,412,770,642","117,36,129,3,21,220,126,284,129,195",312
1052,"716,898,513,193,83,311,463,596,56,547","117,39,148,21,126,155,155,3,128,155",203
4723,"69,795,255,898,513,193,66,83,626,449","3,156,36,39,148,21,129,126,164,165",498
1000,"255,83,819,449,844,298,502,790,520,642","36,126,3,165,21,126,36,148,127,195",166
3421,"69,255,898,513,66,88,819,844,277,502","3,36,39,148,129,164,3,21,220,36",366
436,"255,193,66,83,819,844,502,105,642,836","36,21,129,126,3,21,36,284,195,39",219
1771,"69,716,737,576,88,449,819,26,816,790","3,117,137,63,164,165,3,153,164,148",382
4882,"898,83,502,816,311,642,836,118,463,56","39,126,36,164,155,195,39,114,155,128",282
1525,"255,51,898,193,66,83,576,449,412,475","36,117,39,21,129,126,63,165,284,148",600
1386,"69,795,255,88,193,844,502,816,642,118","3,156,36,164,21,21,36,164,195,114",195
5013,"255,88,844,502,816,642,650,836,885,389","36,164,21,36,164,195,155,39,39,39",98
2629,"69,626,819,844,816,333,311,740,642,885","3,164,3,21,164,163,155,36,195,39",209
855,"861,737,665,532,909,812,576,593,449,141","135,137,164,219,169,181,63,168,165,165",334
827,"665,712,540,221,247,871,917,100,355,489","164,44,54,60,63,269,60,165,63,269",85
70,"737,532,909,812,576,705,232,198,340,475","137,219,169,181,63,44,267,148,181,148",300
1440,"716,255,51,737,626,88,844,277,298,502","117,36,117,137,164,164,21,220,126,36",409
3698,"898,737,26,232,392,686,156,794,658,289","39,137,153,267,39,36,44,39,195,146",87
3553,"69,795,898,716,513,626,88,819,277,770","3,156,39,117,148,164,164,3,220,129",458
3854,"69,795,255,193,66,513,449,412,475,105","3,156,36,21,129,148,165,284,148,284",544
5332,"83,819,298,596,207,525,520,943,494,492","126,3,126,3,127,3,127,3,148,127",56
1481,"513,626,88,819,816,449,475,333,525,790","148,164,164,3,164,165,148,163,3,148",202
184,"795,898,51,737,626,88,819,844,277,298","156,39,117,137,164,164,3,21,220,126",645
1025,"69,795,255,898,66,83,737,449,412,475","3,156,36,39,129,126,137,165,284,148",535
4869,"69,716,898,513,255,819,277,298,502,740","3,117,39,148,36,3,220,126,36,36",287
4422,"255,898,51,626,88,844,298,816,311,740","36,39,117,164,164,21,126,164,155,36",374
6024,"449,650,547,736,292,754,238,494,177,676","165,155,155,155,148,155,155,148,156,155",62
2083,"83,298,449,116,790,207,520,171,767,830","126,126,165,128,148,127,127,128,148,148",127
2738,"513,626,819,333,525,72,830,696,373,890","148,164,3,163,3,146,148,164,148,164",78
3884,"626,819,475,333,790,525,596,767,92,890","164,3,148,163,148,3,3,148,148,164",64
2916,"51,898,737,66,83,298,105,790,207,563","117,39,137,129,126,126,284,148,127,154",212
2100,"69,795,255,51,193,898,449,513,475,333","3,156,36,117,21,39,165,148,148,163",371
5686,"513,626,532,333,901,151,696,890,377,373","148,164,219,163,127,60,63,164,164,155,148",50
3159,"69,795,898,513,255,626,88,193,83,819","3,156,39,148,36,164,164,21,126,3",363
4023,"795,898,513,626,88,819,844,449,475,816","156,39,148,164,164,3,21,165,148,164",305
2557,"737,66,298,116,770,56,510,877,125,207","137,129,126,128,129,128,125,202,54,127",157
2034,"69,795,255,51,898,193,513,449,665,475","3,156,36,117,39,21,148,165,164,148",485
1554,"69,795,513,51,819,844,277,298,502,816","3,156,148,117,3,21,220,126,36,164",612
5830,"193,819,83,844,502,449,642,836,525,56","21,3,126,21,36,165,195,39,3,128",221
3938,"69,795,716,255,621,513,626,665,88,819","3,156,117,36,176,148,164,164,164,3",688
3695,"66,532,298,516,412,705,232,56,510,877","129,219,126,189,284,44,267,128,125,202",295
5077,"795,716,513,844,502,740,642,836,118,525","156,117,148,21,36,36,195,39,114,3",162
1116,"795,255,51,626,193,819,844,502,83,449","156,36,117,164,21,3,21,36,126,165",288
481,"69,255,898,513,51,626,88,193,66,277","3,36,39,148,117,164,164,21,129,220",463
1102,"513,88,816,449,475,525,547,596,767,736","148,164,164,165,148,3,155,3,148,155",140
3315,"795,255,51,513,626,88,83,277,298,502","156,36,117,148,164,164,126,220,126,36",541
1572,"255,819,844,298,502,83,642,836,525,319","36,3,21,126,36,126,195,39,3,195",131
1295,"69,716,513,819,83,816,449,740,118,525","3,117,148,3,126,164,165,36,114,3",219
5632,"626,298,26,333,790,292,696,890,675,706","164,126,153,163,148,148,164,164,165,146",53
4430,"513,532,819,333,596,198,525,696,377,373","148,219,3,163,3,148,3,164,155,148",80
74,"576,510,125,392,712,540,74,549,355,236","63,125,54,39,44,54,44,217,63,56",68
5410,"795,255,51,844,298,502,193,311,642,836","156,36,117,21,126,36,21,155,195,39",124
1001,"716,255,737,88,277,298,502,816,311,705","117,36,137,164,220,126,36,164,155,44",501
5576,"51,513,626,193,311,449,475,105,463,840","117,148,164,21,155,165,148,284,155,163",246
431,"626,333,790,830,292,696,890,289,706,675","164,163,148,148,148,164,164,146,146,165",80
1951,"193,576,232,125,712,76,151,156,549,221","21,63,267,54,44,36,60,63,44,217,60",101
5225,"795,449,311,463,278,283,233,293,145,638","156,165,155,155,155,3,3,3,156,154",68
5807,"69,716,255,513,626,277,298,502,816,311","3,117,36,148,164,220,126,36,164,155",299
2742,"69,193,449,116,118,547,859,76,808,106","3,21,165,128,114,155,33,36,39,128",78
966,"69,795,51,898,513,193,66,83,449,412","3,156,117,39,148,21,129,126,165,284",510
1234,"69,255,626,844,502,311,83,740,449,836","3,36,164,21,36,155,126,36,165,39",255
1244,"626,83,819,311,333,790,596,463,547,650","164,126,3,155,163,148,3,155,155,155",184
4318,"861,737,909,812,141,125,712,728,590,221","135,137,169,181,165,54,44,189,165,60",282
4238,"795,716,255,51,193,66,83,898,449,412","156,117,36,117,21,129,126,39,165,284",521
4163,"69,795,898,255,737,626,88,819,193,844","3,156,39,36,137,164,164,3,21,21",584
5437,"83,819,596,525,520,890,675,943,53,522","126,3,3,3,127,164,165,3,148,148",70
3693,"69,255,51,898,626,88,193,83,819,844","3,36,117,39,164,164,21,126,3,21",463
3719,"737,66,277,298,576,705,412,116,877,398","137,129,220,126,63,44,284,128,202,270",190
1088,"69,795,51,513,88,819,816,311,475,463","3,156,117,148,164,3,164,155,148,155",250
1674,"69,716,51,898,513,193,737,576,449,412","3,117,117,39,148,21,137,63,165,284",640
4699,"513,626,88,449,816,475,333,790,435,292","148,164,164,165,164,148,163,148,165,148",135
5001,"795,898,88,83,816,105,650,125,392,712","156,39,164,126,164,284,155,54,39,44",196
4328,"795,255,51,193,66,83,844,502,311,740","156,36,117,21,129,126,21,36,155,36",278
4816,"69,255,513,737,626,819,844,298,502,816","3,36,148,137,164,3,21,126,36,164",550
3461,"795,716,898,51,737,277,193,66,83,576","156,117,39,117,137,220,21,129,126,63",300
4352,"69,795,255,51,193,66,83,449,412,116","3,156,36,117,21,129,126,165,284,128",535
1793,"255,844,502,449,642,319,658,370,30,494","36,21,36,165,195,195,195,195,21,148",54
3263,"69,795,898,277,298,311,463,412,398,116","3,156,39,220,126,155,155,284,270,128",227
5833,"69,716,513,83,626,449,475,333,790,596","3,117,148,126,164,165,148,163,148,3",259
5588,"69,795,51,898,513,83,449,626,819,26","3,156,117,39,148,126,165,164,3,153",399
456,"796,861,576,593,141,516,521,35,232,649","181,135,63,168,165,189,174,163,267,173",273
4536,"737,449,750,125,494,526,721,135,348,204","137,165,219,54,148,63,219,44,44,267",50
5529,"795,716,898,737,255,844,277,298,502,51","156,117,39,137,36,21,220,126,36,117",506
2677,"796,795,69,51,937,193,66,83,763,576","181,156,3,117,168,21,129,126,175,63",796
3486,"69,795,898,716,626,665,88,532,819,816","3,156,39,117,164,164,164,219,3,164",702
796,"69,795,255,51,737,193,66,576,626,449","3,156,36,117,137,21,129,63,164,165",635
2551,"69,795,513,626,193,819,844,502,475,26","3,156,148,164,21,3,21,36,148,153",312
5561,"716,255,51,737,626,88,844,277,298,502","117,36,117,137,164,164,21,220,126,36",509
2950,"193,83,105,520,76,300,834,484,328,367","21,126,284,127,36,153,36,127,39,165",50
422,"513,626,819,449,26,333,790,596,72,525","148,164,3,165,153,163,148,3,146,3",150
5273,"795,716,255,51,193,898,449,626,475,333","156,117,36,117,21,39,165,164,148,163",349
2917,"69,795,255,898,513,193,66,83,737,626","3,156,36,39,148,21,129,126,137,164",519
2572,"795,255,51,737,193,83,844,502,311,116","156,36,117,137,21,126,21,36,155,128",275
4,"795,255,51,193,83,844,502,311,105,642","156,36,117,21,126,21,36,155,284,195",226
1984,"69,255,513,502,642,836,319,283,830,562","3,36,148,36,195,39,195,3,148,175",63
4277,"69,795,898,716,737,626,88,819,844,277","3,156,39,117,137,164,164,3,21,220",563
444,"69,795,716,255,51,898,513,66,737,626","3,156,117,36,117,39,148,129,137,164",526
4779,"737,125,877,398,540,776,872,552,194,565","137,54,202,270,54,267,267,63,137,270",52
6036,"69,795,898,716,737,277,298,502,740,770","3,156,39,117,137,220,126,36,36,129",493
3466,"255,844,502,311,740,650,836,547,885,859","36,21,36,155,36,155,39,155,39,33",121
5157,"626,819,449,475,333,790,525,596,767,830","164,3,165,148,163,148,3,3,148,148",85
2078,"69,255,898,51,513,626,88,193,66,83","3,36,39,117,148,164,164,21,129,126",516
2135,"795,716,898,51,737,844,298,502,311,740","156,117,39,117,137,21,126,36,155,36",335
564,"69,716,898,626,193,819,844,502,83,311","3,117,39,164,21,3,21,36,126,155",312
4165,"737,626,449,816,475,26,333,510,790,125","137,164,165,164,148,153,163,125,148,54",232
2781,"795,716,255,51,898,513,193,66,83,737","156,117,36,117,39,148,21,129,126,137",555
1503,"795,51,898,513,626,88,844,277,298,502","156,117,39,148,164,164,21,220,126,36",553
1857,"69,795,716,255,193,844,502,311,740,642","3,156,117,36,21,21,36,155,36,195",191
251,"795,255,898,51,193,88,66,819,277,298","156,36,39,117,21,164,129,3,220,126",397
404,"69,255,513,626,66,88,819,83,412,740","3,36,148,164,129,164,3,126,284,36",337
435,"69,716,816,650,547,435,283,736,238,754","3,117,164,155,155,165,3,155,155,155",85
3095,"69,255,513,626,88,819,502,449,475,26","3,36,148,164,164,3,36,165,148,153",260
3043,"255,898,66,844,298,502,740,642,836,118","36,39,129,21,126,36,36,195,39,114",284
2961,"69,795,255,898,513,737,626,88,819,844","3,156,36,39,148,137,164,164,3,21",678
4478,"255,66,844,277,311,83,740,770,836,118","36,129,21,220,155,126,36,129,39,114",226
4760,"69,255,193,844,502,311,642,463,319,283","3,36,21,21,36,155,195,155,195,3",82
5378,"69,795,716,737,83,626,819,475,116,844","3,156,117,137,126,164,3,148,128,21",447
4051,"716,898,66,83,449,844,475,26,116,105","117,39,129,126,165,21,148,153,128,284",233
5992,"795,716,513,193,449,311,740,26,118,463","156,117,148,21,165,155,36,153,114,155",183
2627,"724,796,69,795,716,621,513,626,665,844","176,181,3,156,117,176,148,164,164,21",689
2468,"513,626,88,83,298,816,449,116,56,333","148,164,164,126,126,164,165,128,128,163",164
4410,"69,513,737,88,819,475,26,333,816,525","3,148,137,164,3,148,153,163,164,3",183
377,"255,83,844,502,449,836,790,520,319,292","36,126,21,36,165,39,148,127,195,148",58
1930,"69,795,716,513,255,626,88,66,83,819","3,156,117,148,36,164,164,129,126,3",471
4366,"898,737,88,83,819,277,298,816,116,750","39,137,164,126,3,220,126,164,128,219",243
2436,"69,255,513,626,88,532,819,844,502,311","3,36,148,164,164,219,3,21,36,155",300
1361,"716,255,898,66,83,626,819,844,475,116","117,36,39,129,126,164,3,21,148,128",300
3318,"795,716,255,626,819,844,502,311,83,740","156,117,36,164,3,21,36,155,126,36",255
322,"795,255,844,502,475,26,740,642,836,118","156,36,21,36,148,153,36,195,39,114",183
4609,"69,716,898,513,88,193,819,83,449,502","3,117,39,148,164,21,3,126,165,36",340
4214,"69,795,626,844,502,311,193,740,642,836","3,156,164,21,36,155,21,36,195,39",179
3478,"463,650,852,278,238,754,34,177,103,738","155,155,156,155,155,155,156,156,156,155",69
3440,"513,626,193,819,449,333,525,547,790,596","148,164,21,3,165,163,3,155,148,3",172
4492,"69,795,255,193,66,83,513,449,412,626","3,156,36,21,129,126,148,165,284,164",531
2147,"795,819,844,502,449,475,311,790,596,650","156,3,21,36,165,148,155,148,3,155",167
5058,"513,819,449,475,596,525,72,830,289,943","148,3,165,148,3,3,146,148,146,3",69
2802,"716,255,66,626,844,502,475,26,116,105","117,36,129,164,21,36,148,153,128,284",184
4858,"69,716,898,513,255,88,193,83,819,844","3,117,39,148,36,164,21,126,3,21",594
3561,"255,898,66,844,277,298,502,311,740,770","36,39,129,21,220,126,36,155,36,129",264
1123,"795,716,898,513,88,449,819,412,844,277","156,117,39,148,164,165,3,284,21,220",535
3221,"795,898,51,193,819,816,740,596,118,463","156,39,117,21,3,164,36,3,114,155",198
3494,"449,475,26,333,790,830,92,890,696,494","165,148,153,163,148,148,148,164,164,148",93
124,"69,513,626,88,819,844,502,816,311,333","3,148,164,164,3,21,36,164,155,163",189
1041,"69,795,255,513,737,626,88,819,844,816","3,156,36,148,137,164,164,3,21,164",669
1500,"69,795,255,626,83,819,502,311,449,740","3,156,36,164,126,3,36,155,165,36",255
2899,"513,298,116,56,207,520,171,106,292,806","148,126,128,128,127,127,128,128,148,128",86
5153,"255,844,502,449,311,740,642,836,118,547","36,21,36,165,155,36,195,39,114,155",150
987,"69,795,716,51,861,898,621,513,626,665","3,156,117,117,135,39,176,148,164,164",690
432,"69,795,255,51,66,898,513,626,88,333","3,156,36,117,129,39,148,164,164,163",507
1396,"449,705,547,72,662,549,289,331,375,494","165,44,155,146,130,217,146,54,54,148",89
3208,"69,716,898,83,576,277,298,311,412,118","3,117,39,126,63,220,126,155,284,114",264
1162,"69,795,255,66,83,88,412,475,105,333","3,156,36,129,126,164,284,148,284,163",459
970,"69,255,898,513,88,819,298,502,51,193","3,36,39,148,164,3,126,36,117,21",394
6147,"69,795,255,898,513,51,626,88,819,844","3,156,36,39,148,117,164,164,3,21",576
923,"716,737,576,277,412,105,510,750,125,712","117,137,63,220,284,284,125,219,54,44",223
2035,"69,51,513,626,88,819,193,66,298,83","3,117,148,164,164,3,21,129,126,126",459
1709,"69,716,255,898,513,66,737,83,909,593","3,117,36,39,148,129,137,126,169,168",682
5599,"69,795,716,255,898,193,502,311,740,642","3,156,117,36,39,21,36,155,36,195",195
5372,"69,898,66,311,770,116,463,207,392,171","3,39,129,155,129,128,155,127,39,128",112
1620,"255,898,626,66,819,844,277,298,502,83","36,39,164,129,3,21,220,126,36,126",312
3972,"724,796,621,532,937,298,548,299,597,705","176,181,176,219,168,126,174,174,174,44",271
1165,"69,716,255,88,844,502,816,83,740,642","3,117,36,164,21,36,164,126,36,195",154
1289,"69,795,898,716,626,88,819,298,502,816","3,156,39,117,164,164,3,126,36,164",416
1085,"255,626,66,298,502,475,26,116,642,836","36,164,129,126,36,148,153,128,195,39",198
870,"69,795,716,513,88,844,502,816,311,740","3,156,117,148,164,21,36,164,155,36",427
4376,"716,255,898,83,412,844,475,26,790,750","117,36,39,126,284,21,148,153,148,219",233
1519,"69,819,449,475,311,333,790,596,463,525","3,3,165,148,155,163,148,3,155,3",151
2870,"737,116,232,125,712,106,221,247,540,171","137,128,267,54,44,128,60,63,54,128",127
4088,"69,795,255,898,513,737,88,819,844,298","3,156,36,39,148,137,164,3,21,126",479
2910,"737,277,576,412,770,116,877,398,540,171","137,220,63,284,129,128,202,270,54,128",172
5465,"796,795,716,898,255,665,532,844,277,298","181,156,117,39,36,164,219,21,220,126",510
5126,"69,795,255,51,898,513,626,193,66,819","3,156,36,117,39,148,164,21,129,3",498
510,"716,513,88,816,118,333,56,859,650,808","117,148,164,164,114,163,128,33,155,39",121
2475,"795,513,819,449,816,311,333,790,596,650","156,148,3,165,164,155,163,148,3,155",221
4201,"819,449,311,740,596,463,525,859,808,943","3,165,155,36,3,155,3,33,39,3",63
4394,"255,844,502,642,836,118,859,808,794,658","36,21,36,195,39,114,33,39,39,195",50
464,"69,795,716,255,51,193,83,576,449,475","3,156,117,36,117,21,126,63,165,148",608
5505,"69,795,311,463,547,736,852,292,283,34","3,156,155,155,155,155,156,148,3,156",112
4617,"83,105,547,520,76,736,300,264,834,484","126,284,155,127,36,155,153,220,36,127",68
2607,"255,819,502,449,790,642,596,836,525,547","36,3,36,165,148,195,3,39,3,155",61
1304,"819,449,475,26,790,525,596,767,92,292","3,165,148,153,148,3,3,148,148,148",78
6045,"51,737,83,576,412,116,277,510,750,125","117,137,126,63,284,128,220,125,219,54",246
4325,"255,51,898,513,737,819,844,277,298,502","36,117,39,148,137,3,21,220,126,36",571
1516,"69,795,898,737,277,66,311,83,770,449","3,156,39,137,220,129,155,126,129,165",389
1728,"69,716,898,513,88,819,844,502,816,311","3,117,39,148,164,3,21,36,164,155",374
58,"626,819,449,26,333,72,696,830,943,744","164,3,165,153,163,146,164,148,3,148",92
733,"69,795,836,76,300,283,794,934,34,233","3,156,39,36,153,3,39,21,156,3",75
4052,"861,898,66,909,812,576,593,116,510,750","135,39,129,169,181,63,168,128,125,219",445
2211,"69,716,255,898,513,737,665,88,532,819","3,117,36,39,148,137,164,164,219,3",717
1839,"69,255,513,88,819,844,449,311,740,475","3,36,148,164,3,21,165,155,36,148",317
4661,"255,51,844,311,116,740,642,563,836,118","36,117,21,155,128,36,195,154,39,114",141
1755,"513,626,88,449,412,819,105,277,750,596","148,164,164,165,284,3,284,220,219,3",239
4484,"69,513,88,819,449,816,475,116,836,790","3,148,164,3,165,164,148,128,39,148",242
1999,"898,626,66,83,819,26,105,333,790,207","39,164,129,126,3,153,284,163,148,127",257
2618,"69,795,716,255,193,83,412,898,475,26","3,156,117,36,21,126,284,39,148,153",586
1478,"83,463,547,520,171,736,106,484,676,50","126,155,155,127,128,155,128,127,155,154",55
4641,"930,1,427,311,393,463,547,544,736,397","174,172,172,155,174,155,155,174,155,174",57
4940,"69,898,737,193,66,83,576,449,819,277","3,39,137,21,129,126,63,165,3,220",601
1404,"69,898,626,88,819,277,298,66,449,412","3,39,164,164,3,220,126,129,165,284",433
2835,"66,83,532,576,277,298,516,232,198,56","129,126,219,63,220,126,189,267,148,128",334
2187,"255,513,626,88,449,819,475,844,333,790","36,148,164,164,165,3,148,21,163,148",236
1823,"69,795,255,898,513,737,626,88,819,844","3,156,36,39,148,137,164,164,3,21",612
1373,"69,795,716,255,51,898,193,83,449,737","3,156,117,36,117,39,21,126,165,137",469
4157,"69,716,255,83,88,502,816,740,642,520","3,117,36,126,164,36,164,36,195,127",162
1198,"513,88,193,819,816,449,525,840,547,859","148,164,21,3,164,165,3,163,155,33",222
2963,"193,392,686,76,300,794,584,150,97,496","21,39,36,36,153,39,117,195,39,114",65
2795,"69,795,255,51,898,66,83,449,412,116","3,156,36,117,39,129,126,165,284,128",510
4307,"69,255,844,502,836,650,547,736,283,370","3,36,21,36,39,155,155,155,3,195",107
2,"716,255,898,66,83,513,412,116,105,750","117,36,39,129,126,148,284,128,284,219",240
2960,"88,819,816,26,116,596,525,171,435,129","164,3,164,153,128,3,3,128,165,165",85
208,"69,795,255,513,88,819,844,502,816,449","3,156,36,148,164,3,21,36,164,165",265
5933,"69,795,898,51,513,626,88,844,502,66","3,156,39,117,148,164,164,21,36,129",448
1949,"898,311,463,686,885,794,934,496,150,53","39,155,155,36,39,39,21,114,195,148",70
1778,"69,898,513,51,88,844,298,502,311,193","3,39,148,117,164,21,126,36,155,21",563
265,"69,795,255,898,88,819,449,844,502,816","3,156,36,39,164,3,165,21,36,164",239
3602,"513,819,333,830,696,890,943,675,744,346","148,3,163,148,164,164,3,165,148,148",50
5051,"69,795,898,255,88,819,844,193,83,502","3,156,39,36,164,3,21,21,126,36",265
1557,"626,333,596,525,696,890,373,943,744,346","164,163,3,3,164,164,148,3,148,148",54
1467,"795,255,740,642,836,333,859,319,808,370","156,36,36,195,39,163,33,195,39,195",67
5513,"795,716,255,898,193,844,311,740,642,836","156,117,36,39,21,21,155,36,195,39",192
4793,"796,69,716,255,898,193,66,763,449,737","181,3,117,36,39,21,129,175,165,137",667
2785,"69,255,88,844,816,311,193,642,836,118","3,36,164,21,164,155,21,195,39,114",204
6123,"66,83,298,116,770,520,681,171,106,600","129,126,126,128,129,127,125,128,128,56",112
4764,"795,193,66,277,412,750,770,56,76,300","156,21,129,220,284,219,129,128,36,153",153
737,"513,298,449,475,207,56,520,106,171,830","148,126,165,148,127,128,127,128,128,148",140
1986,"795,449,525,794,658,943,934,150,494,145","156,165,3,39,195,3,21,195,148,156",55
5650,"737,125,712,398,540,247,288,871,662,776","137,54,44,270,54,63,125,269,130,267",116
2949,"69,255,51,898,513,737,193,626,88,277","3,36,117,39,148,137,21,164,164,220",600
346,"513,88,819,475,790,650,885,525,278,435","148,164,3,148,148,155,39,3,155,165",85
5003,"69,626,819,449,525,696,890,675,233,494","3,164,3,165,3,164,164,165,3,148",50
4964,"716,255,898,513,737,626,88,819,844,277","117,36,39,148,137,164,164,3,21,220",416
1077,"795,255,51,193,66,83,412,737,844,105","156,36,117,21,129,126,284,137,21,284",290
4827,"69,716,255,898,513,626,819,502,816,193","3,117,36,39,148,164,3,36,164,21",412
1788,"861,513,626,665,88,909,812,532,819,593","135,148,164,164,164,169,181,219,3,168",187
3462,"69,255,898,51,193,66,626,449,412,475","3,36,39,117,21,129,164,165,284,148",539
2744,"51,737,449,475,26,232,790,563,840,877","117,137,165,148,153,267,148,154,163,202",186
3548,"83,105,520,76,264,704,328,368,367,484","126,284,127,36,220,220,39,3,165,127",50
3694,"69,716,255,83,502,836,520,885,283,808","3,117,36,126,36,39,127,39,3,39",75
3148,"69,513,626,819,333,525,56,596,830,871","3,148,164,3,163,3,128,3,148,269",122
2830,"513,626,449,475,333,547,72,696,736,373","148,164,165,148,163,155,146,164,155,148",124
1028,"716,898,83,277,298,412,475,105,790,750","117,39,126,220,126,284,148,284,148,219",222
3665,"796,69,795,716,898,255,621,513,626,665","181,3,156,117,39,36,176,148,164,164",420
4784,"69,255,51,513,626,88,819,844,277,502","3,36,117,148,164,164,3,21,220,36",371
3894,"193,26,76,151,300,880,355,489,604,359","21,153,36,60,63,153,146,63,269,269,267",65
1053,"69,795,716,51,513,193,737,449,26,819","3,156,117,117,148,21,137,165,153,3",303
2322,"69,795,716,51,193,66,83,576,412,26","3,156,117,117,21,129,126,63,284,153",693
4450,"737,83,576,277,516,412,705,105,750,447","137,126,63,220,189,284,44,284,219,164",243
4134,"795,716,255,898,193,83,844,311,520,740","156,117,36,39,21,126,21,155,127,36",192
3495,"737,909,298,125,540,712,288,765,512,74","137,169,126,54,54,44,125,181,169,44",97
199,"69,255,898,513,66,737,626,88,532,819","3,36,39,148,129,137,164,164,219,3",604
2877,"716,193,88,816,311,463,859,278,283,808","117,21,164,164,155,155,33,155,3,39",186
4154,"83,298,116,207,520,171,106,806,236,484","126,126,128,127,127,128,128,128,56,127",50
6109,"69,795,898,255,51,88,844,298,502,816","3,156,39,36,117,164,21,126,36,164",299
1126,"255,819,844,502,449,232,642,836,525,547","36,3,21,36,165,267,195,39,3,155",165
102,"83,576,510,125,547,540,712,520,288,151","126,63,125,54,155,54,44,127,125,60,63",118
391,"207,520,871,489,604,526,359,484,176,591","127,127,269,269,269,63,267,127,63,63",60
4160,"193,532,198,901,76,300,377,600,689,328","21,219,148,127,36,153,155,56,128,39",57
248,"69,795,898,737,626,88,255,51,844,66","3,156,39,137,164,164,36,117,21,129",612
3343,"796,521,649,401,946,220,544,671,309,224","181,174,173,174,174,181,174,174,170,61",54
2521,"69,255,83,844,298,449,642,836,525,56","3,36,126,21,126,165,195,39,3,128",133
4142,"795,716,255,51,898,193,513,83,626,449","156,117,36,117,39,21,148,126,164,165",464
3517,"255,513,83,819,502,449,642,836,790,525","36,148,126,3,36,165,195,39,148,3",131
3289,"66,83,770,596,525,650,56,877,520,935","129,126,129,3,3,155,128,202,127,129",98
2571,"69,795,898,513,626,88,819,844,298,66","3,156,39,148,164,164,3,21,126,129",429
5968,"255,819,83,844,502,449,642,836,525,56","36,3,126,21,36,165,195,39,3,128",113
1006,"816,311,650,463,547,736,852,278,435,754","164,155,155,155,155,155,156,155,165,155",108
2264,"773,705,447,398,386,871,28,872,578,331","164,44,164,270,44,269,163,267,163,54",68
2067,"69,716,51,513,88,66,819,277,816,83","3,117,117,148,164,129,3,220,164,126",369
4017,"69,255,898,513,737,193,66,83,449,412","3,36,39,148,137,21,129,126,165,284",519
5757,"69,861,88,816,141,26,198,650,525,56","3,135,164,164,165,153,148,155,3,128",271
5739,"69,898,298,836,463,207,520,686,496,187","3,39,126,39,155,127,127,36,114,33",72
4762,"69,795,716,255,626,819,449,844,502,311","3,156,117,36,164,3,165,21,36,155",270
5349,"532,298,232,207,56,221,681,901,377,910","219,126,267,127,128,60,125,127,155,127",97
2315,"51,898,193,83,576,311,705,232,463,56","117,39,21,126,63,155,44,267,155,128",202
4296,"69,795,255,626,819,449,844,475,502,333","3,156,36,164,3,165,21,148,36,163",196
4610,"69,795,716,255,626,819,844,193,66,311","3,156,117,36,164,3,21,21,129,155",288
767,"795,716,255,513,737,626,88,819,844,298","156,117,36,148,137,164,164,3,21,126",582
4720,"795,716,255,66,737,83,576,844,277,298","156,117,36,129,137,126,63,21,220,126",577
3625,"255,898,513,737,626,665,819,844,502,311","36,39,148,137,164,164,3,21,36,155",286
4698,"795,51,513,88,819,844,277,298,502,816","156,117,148,164,3,21,220,126,36,164",553
2774,"255,819,83,502,449,642,836,525,56,319","36,3,126,36,165,195,39,3,128,195",121
3485,"532,232,198,840,563,6,221,76,901,156","219,267,148,163,154,148,60,36,127,44",69
3499,"819,116,650,525,56,106,171,736,754,238","3,128,155,3,128,128,128,155,155,155",77
35,"795,716,255,898,513,737,626,193,88,83","156,117,36,39,148,137,164,21,164,126",620
2148,"69,795,255,51,898,513,193,66,83,449","3,156,36,117,39,148,21,129,126,165",520
4567,"51,83,563,56,840,520,6,834,484,474","117,126,154,128,163,127,148,36,127,3",69
3158,"69,255,737,277,502,412,750,836,319,871","3,36,137,220,36,284,219,39,195,269",115
3325,"69,716,88,844,193,816,311,449,740,642","3,117,164,21,21,164,155,165,36,195",308
822,"69,716,255,898,513,83,449,116,105,333","3,117,36,39,148,126,165,128,284,163",321
1570,"69,716,255,513,626,193,819,844,502,816","3,117,36,148,164,21,3,21,36,164",340
2497,"795,716,626,193,449,475,790,76,767,300","156,117,164,21,165,148,148,36,148,153",107
